Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_Cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_Cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
2025-02-10 00:00:00,18:18:56,CNR0003300,Success,CUST46259,Prime Plus,Vashi,Ghatkopar,3.46,9.33,No,,No,,No,,355.89,15.58,3.89,4.95
2025-02-08 00:00:00,19:33:44,CNR0003301,Success,CUST10970,eBike,Vashi,Vile Parle,2.91,9.14,No,,No,,No,,1470.11,3.99,3.77,3.78
2025-02-17 00:00:00,06:10:56,CNR0003302,Incomplete,CUST20289,Prime Plus,Borivali,Chembur,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-27 00:00:00,00:04:55,CNR0003303,Success,CUST33079,Auto,Nerul,Thane,5.97,10.15,No,,No,,No,,1228.07,29.91,4.08,4
2025-02-11 00:00:00,23:39:05,CNR0003304,Success,CUST86588,eBike,Ghansoli,Lower Parel,2.53,14.48,No,,No,,No,,261.18,3.16,4.74,3.89
2025-02-04 00:00:00,15:35:43,CNR0003305,Incomplete,CUST57022,Prime SUV,Parel,Wadala,,,No,,No,,Yes,Customer Demand,,,,
2025-02-03 00:00:00,13:20:43,CNR0003306,Success,CUST10835,Bike,Matunga,Mumbai Central,9.77,3.9,No,,No,,No,,892.79,20.36,3.92,4.55
2025-02-14 00:00:00,20:48:54,CNR0003307,Cancelled by Driver,CUST72933,Bike,Parel,Panvel,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-26 00:00:00,16:25:52,CNR0003308,Success,CUST92944,Prime Sedan,Borivali,Matunga,7.92,2.72,No,,No,,No,,946.72,10.44,3.81,3.97
2025-02-07 00:00:00,08:21:53,CNR0003309,Cancelled by Driver,CUST22454,eBike,Mira Road,Sion,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-12 00:00:00,12:05:23,CNR0003310,Incomplete,CUST41164,Prime SUV,Andheri,Belapur,,,No,,No,,Yes,Customer Demand,,,,
2025-02-20 00:00:00,11:49:00,CNR0003311,Success,CUST43750,Prime Sedan,Wadala,Mumbai Central,4.19,8.57,No,,No,,No,,1050.38,15.95,3.99,3.52
2025-02-06 00:00:00,19:58:25,CNR0003312,Incomplete,CUST33272,Prime SUV,Jogeshwari,Dombivli,,,No,,No,,Yes,Other Issue,,,,
2025-02-19 00:00:00,02:45:55,CNR0003313,Success,CUST93144,Prime Plus,Andheri,Charni Road,6.91,6.29,No,,No,,No,,1109.23,22.05,3.74,3.55
2025-02-22 00:00:00,01:15:05,CNR0003314,Success,CUST44117,Prime Sedan,Kalyan,Dadar,4.54,8.16,No,,No,,No,,1437.35,21.19,4.49,3.74
2025-02-23 00:00:00,16:50:22,CNR0003315,Success,CUST81564,Mini,Parel,Ulwe,3.37,7.73,No,,No,,No,,395.26,25.14,3.58,4.9
2025-02-08 00:00:00,18:15:09,CNR0003316,Cancelled by Driver,CUST87029,eBike,Dadar,Seawoods,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-10 00:00:00,22:22:36,CNR0003317,Cancelled by Customer,CUST52893,eBike,CBD Belapur,Kalamboli,,,Yes,AC is not working,No,,No,,,,,
2025-02-15 00:00:00,13:09:58,CNR0003318,Cancelled by Driver,CUST23186,Auto,Chembur,Ulwe,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-16 00:00:00,16:31:02,CNR0003319,Success,CUST32186,Auto,Ghansoli,Matunga,6.86,14.7,No,,No,,No,,448.88,10.9,4.24,3.84
2025-02-08 00:00:00,14:14:47,CNR0003320,Cancelled by Driver,CUST56929,Prime Sedan,Ulwe,Taloja,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-02 00:00:00,08:13:05,CNR0003321,Incomplete,CUST15344,Mini,Worli,Mumbai Central,,,No,,No,,Yes,Other Issue,,,,
2025-02-02 00:00:00,13:06:18,CNR0003322,Success,CUST34770,Mini,Powai,Byculla,6.44,11.6,No,,No,,No,,1294.81,14.13,4.98,4.19
2025-02-07 00:00:00,22:24:00,CNR0003323,Success,CUST96573,Mini,Jogeshwari,Khar,8.24,12.33,No,,No,,No,,870.32,10.47,3.64,3.51
2025-02-08 00:00:00,19:27:23,CNR0003324,Success,CUST44367,Prime SUV,Kurla,Borivali,6.1,13.65,No,,No,,No,,919.76,10.4,4.5,3.85
2025-02-20 00:00:00,03:28:01,CNR0003325,Success,CUST65176,Prime Sedan,Ghatkopar,Mira Road,6.59,7.98,No,,No,,No,,1102.32,26.83,4.26,4.42
2025-02-16 00:00:00,15:20:33,CNR0003326,Incomplete,CUST43761,Bike,Mumbai Central,Ghatkopar,,,No,,No,,Yes,Customer Demand,,,,
2025-02-18 00:00:00,17:11:39,CNR0003327,Success,CUST57992,Prime Sedan,Borivali,Marine Lines,8.61,7.77,No,,No,,No,,1029.71,7.84,4.57,4.92
2025-02-27 00:00:00,09:12:29,CNR0003328,Success,CUST72656,Prime SUV,Ghansoli,Juhu,3.2,14.69,No,,No,,No,,1065.78,24.63,3.99,4.46
2025-02-02 00:00:00,12:55:50,CNR0003329,Success,CUST16162,Prime SUV,Mumbai Central,Worli,9.79,4.31,No,,No,,No,,458.82,3.04,4.38,4.4
2025-02-16 00:00:00,20:46:32,CNR0003330,Success,CUST80880,Mini,Panvel,Mumbai Central,8.76,14.75,No,,No,,No,,1177.01,10.47,4.57,3.69
2025-02-08 00:00:00,20:39:32,CNR0003331,Success,CUST33872,Auto,Goregaon,Santacruz,9.21,11.76,No,,No,,No,,1024.82,5.17,4.31,3.65
2025-02-03 00:00:00,07:29:05,CNR0003332,Success,CUST89304,Bike,Wadala,Taloja,7.5,12.05,No,,No,,No,,787.6,1.43,4.07,3.78
2025-02-22 00:00:00,10:08:58,CNR0003333,Success,CUST51764,Prime Sedan,Kalyan,Kurla,7.77,14.12,No,,No,,No,,352.59,14.48,3.53,3.98
2025-02-06 00:00:00,09:59:44,CNR0003334,Incomplete,CUST67392,Prime SUV,Seawoods,Bandra,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-21 00:00:00,07:23:56,CNR0003335,Success,CUST27929,Bike,Prabhadevi,Ghatkopar,5.26,4.41,No,,No,,No,,683.46,18.67,4.12,4.74
2025-02-04 00:00:00,07:22:11,CNR0003336,Success,CUST17042,Prime SUV,Vashi,Santacruz,6.35,9.59,No,,No,,No,,304.01,4.31,3.54,3.66
2025-02-07 00:00:00,21:14:39,CNR0003337,Success,CUST52989,Bike,Kandivali,Vashi,6.45,4.86,No,,No,,No,,288.14,9.71,4.71,4.82
2025-02-18 00:00:00,05:12:15,CNR0003338,Success,CUST75776,Prime Sedan,Dadar,Powai,4.85,8.13,No,,No,,No,,767.66,1.41,3.71,3.52
2025-02-18 00:00:00,10:32:33,CNR0003339,Success,CUST56734,eBike,Khar,Kurla,7.45,9.47,No,,No,,No,,1265.85,7.4,4.06,4.79
2025-02-27 00:00:00,18:33:45,CNR0003340,Incomplete,CUST55167,Prime SUV,Kandivali,Worli,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-13 00:00:00,13:59:15,CNR0003341,Success,CUST12331,Prime Plus,Mumbai Central,Malad,9.59,5.28,No,,No,,No,,710.93,24.3,4.13,3.94
2025-02-12 00:00:00,00:48:52,CNR0003342,Cancelled by Driver,CUST17007,Mini,Wadala,Ulwe,,,No,,Yes,Customer related issue,No,,,,,
2025-02-22 00:00:00,09:21:52,CNR0003343,Success,CUST91464,Mini,Worli,Ghansoli,7.31,3.41,No,,No,,No,,1050.91,18.21,4.26,4.7
2025-02-25 00:00:00,20:43:51,CNR0003344,Success,CUST31471,Auto,Powai,Churchgate,7.37,8.43,No,,No,,No,,1457.2,7.35,4.1,4.77
2025-02-23 00:00:00,14:56:33,CNR0003345,Success,CUST60055,Prime Sedan,Kurla,Dahisar,4.1,2.91,No,,No,,No,,310.76,19.15,4.72,3.84
2025-02-14 00:00:00,15:30:32,CNR0003346,Success,CUST32662,eBike,Sion,Dahisar,8.04,9.42,No,,No,,No,,1229.83,14.76,3.97,4.81
2025-02-02 00:00:00,16:26:59,CNR0003347,Incomplete,CUST55170,Auto,Koparkhairane,Ulwe,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-25 00:00:00,10:05:27,CNR0003348,Cancelled by Customer,CUST11843,Prime Sedan,Koparkhairane,Borivali,,,Yes,Wrong Address,No,,No,,,,,
2025-02-24 00:00:00,03:33:01,CNR0003349,Success,CUST91942,Prime SUV,Grant Road,Nerul,8.58,14.75,No,,No,,No,,1161.96,14.69,4.38,4.15
2025-02-01 00:00:00,21:54:57,CNR0003350,Cancelled by Driver,CUST14253,Prime Sedan,Colaba,Sion,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-24 00:00:00,18:06:54,CNR0003351,Success,CUST12111,Prime SUV,Ghansoli,Airoli,5.44,11.2,No,,No,,No,,957.68,27.09,3.52,4.14
2025-02-08 00:00:00,22:27:29,CNR0003352,Success,CUST70384,Prime Sedan,Panvel,Prabhadevi,2.79,10.95,No,,No,,No,,1373.1,6.03,4.7,4.72
2025-02-14 00:00:00,18:20:50,CNR0003353,Success,CUST50753,eBike,Taloja,Grant Road,3.2,2.17,No,,No,,No,,592.33,7.03,3.63,4.33
2025-02-04 00:00:00,10:23:28,CNR0003354,Cancelled by Driver,CUST31393,Bike,Worli,Kurla,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-27 00:00:00,12:31:48,CNR0003355,Cancelled by Driver,CUST82029,eBike,Vile Parle,Byculla,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-14 00:00:00,16:25:03,CNR0003356,Success,CUST48354,Auto,Kurla,Kandivali,3.92,6.4,No,,No,,No,,843.53,9.66,4.36,4.98
2025-02-09 00:00:00,12:09:13,CNR0003357,Success,CUST71292,Prime Plus,Colaba,Wadala,4.49,5.02,No,,No,,No,,858.95,17.91,4.51,4.83
2025-02-10 00:00:00,06:03:07,CNR0003358,Success,CUST25250,Prime Plus,Parel,Khar,8.27,14.89,No,,No,,No,,1353.99,14.2,4.82,4.51
2025-02-11 00:00:00,18:18:13,CNR0003359,Success,CUST67069,Prime SUV,Vashi,Thane,3.47,11.36,No,,No,,No,,264.83,20.24,4.76,3.52
2025-02-15 00:00:00,11:18:48,CNR0003360,Cancelled by Customer,CUST29100,Prime Sedan,Charni Road,Nerul,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
2025-02-12 00:00:00,22:19:03,CNR0003361,Incomplete,CUST94007,Prime SUV,Charni Road,Juhu,,,No,,No,,Yes,Customer Demand,,,,
2025-02-09 00:00:00,14:52:36,CNR0003362,Success,CUST68600,Prime SUV,Mira Road,Nerul,9.59,11.6,No,,No,,No,,334.38,25.06,3.98,4.33
2025-02-11 00:00:00,11:22:01,CNR0003363,Success,CUST66731,eBike,Juhu,Charni Road,4.89,9.52,No,,No,,No,,926.8,8.64,4.56,3.55
2025-02-06 00:00:00,04:37:34,CNR0003364,Success,CUST14380,Prime SUV,Churchgate,Powai,8.57,4.57,No,,No,,No,,308.7,12.37,4.4,3.58
2025-02-02 00:00:00,09:11:47,CNR0003365,Success,CUST51478,Bike,Bandra,Dadar,7.65,2.71,No,,No,,No,,488.85,16.43,4.7,3.55
2025-02-14 00:00:00,02:49:18,CNR0003366,Success,CUST49082,eBike,Churchgate,Kurla,9.91,6.11,No,,No,,No,,367.53,17.54,4.83,4.85
2025-02-08 00:00:00,00:34:09,CNR0003367,Success,CUST84186,Prime Plus,Sion,Juhu,9.21,14.5,No,,No,,No,,804.68,15.14,4.81,4.45
2025-02-11 00:00:00,23:42:57,CNR0003368,Success,CUST19537,Prime Sedan,Ghansoli,Colaba,7.12,14.15,No,,No,,No,,608.88,6.6,4.29,4.23
2025-02-04 00:00:00,16:49:47,CNR0003369,Incomplete,CUST20827,Bike,CBD Belapur,Bandra,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-23 00:00:00,08:55:07,CNR0003370,Success,CUST62781,Prime SUV,Koparkhairane,Koparkhairane,5.58,3.74,No,,No,,No,,1422.6,8.24,4.11,4.65
2025-02-14 00:00:00,07:05:27,CNR0003371,Success,CUST75301,Bike,CBD Belapur,Charni Road,6.38,13.27,No,,No,,No,,1308.29,27.17,4.4,3.73
2025-02-27 00:00:00,03:11:39,CNR0003372,Success,CUST77461,Mini,Lower Parel,Sion,9.24,13.25,No,,No,,No,,352,21.22,4.2,4.95
2025-02-14 00:00:00,13:56:26,CNR0003373,Cancelled by Customer,CUST74694,Prime Plus,Kandivali,Byculla,,,Yes,AC is not working,No,,No,,,,,
2025-02-10 00:00:00,15:58:30,CNR0003374,Success,CUST51261,Prime Plus,Worli,Prabhadevi,2.76,3.84,No,,No,,No,,1153.68,28.33,4.07,3.85
2025-02-05 00:00:00,06:26:37,CNR0003375,Success,CUST31678,Bike,Kharghar,Goregaon,3.73,13.78,No,,No,,No,,668.42,12.21,4.94,4.24
2025-02-13 00:00:00,15:22:46,CNR0003376,Success,CUST32943,Bike,Byculla,Wadala,3.48,3.63,No,,No,,No,,1363.55,3.52,4.18,3.79
2025-02-28 00:00:00,00:37:03,CNR0003377,Success,CUST48585,eBike,Airoli,Worli,7.4,3.58,No,,No,,No,,297.37,12.33,4.88,4
2025-02-09 00:00:00,21:21:43,CNR0003378,Cancelled by Driver,CUST64967,eBike,Nerul,Juhu,,,No,,Yes,Customer related issue,No,,,,,
2025-02-24 00:00:00,22:13:36,CNR0003379,Success,CUST29919,Prime Plus,Nerul,Seawoods,2.05,6,No,,No,,No,,793.58,15.71,5,4.83
2025-02-18 00:00:00,14:52:03,CNR0003380,Success,CUST68261,Prime SUV,Andheri,Charni Road,2.04,5.68,No,,No,,No,,1368.39,18.18,3.68,4.04
2025-02-01 00:00:00,17:29:16,CNR0003381,Success,CUST43917,Mini,Churchgate,Ghansoli,5.89,3.91,No,,No,,No,,1039.07,7.96,3.9,3.54
2025-02-08 00:00:00,08:13:53,CNR0003382,Cancelled by Driver,CUST28322,Auto,Dahisar,Vashi,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-18 00:00:00,18:54:33,CNR0003383,Success,CUST37880,Mini,Nerul,Mulund,3.37,4.87,No,,No,,No,,946.49,13.2,3.78,3.64
2025-02-18 00:00:00,09:35:18,CNR0003384,Success,CUST69745,Prime SUV,Dombivli,Kalamboli,9.36,8,No,,No,,No,,902.74,29.63,3.65,4.45
2025-02-01 00:00:00,12:19:36,CNR0003385,Incomplete,CUST72573,Bike,Dombivli,Matunga,,,No,,No,,Yes,Other Issue,,,,
2025-02-15 00:00:00,08:56:20,CNR0003386,Success,CUST37759,Auto,Santacruz,Chembur,9.21,2.18,No,,No,,No,,159.94,24.18,3.65,4.25
2025-02-07 00:00:00,06:17:32,CNR0003387,Success,CUST46341,Auto,Ghatkopar,Bhayandar,6.17,7.55,No,,No,,No,,502.02,28.64,4.8,3.68
2025-02-27 00:00:00,08:09:54,CNR0003388,Success,CUST72054,eBike,Powai,Thane,8.38,5.34,No,,No,,No,,702.47,8.62,3.56,4.13
2025-02-01 00:00:00,18:28:37,CNR0003389,Success,CUST56463,Auto,Taloja,Taloja,3.64,6.55,No,,No,,No,,533.55,2.81,4.07,3.77
2025-02-24 00:00:00,00:31:07,CNR0003390,Success,CUST75659,Auto,Kalamboli,Andheri,5.51,9.36,No,,No,,No,,712.8,2.56,3.91,4.86
2025-02-26 00:00:00,11:10:42,CNR0003391,Cancelled by Driver,CUST86302,Prime Plus,Airoli,Khar,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-08 00:00:00,23:23:36,CNR0003392,Incomplete,CUST92165,eBike,Dombivli,Ulwe,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-01 00:00:00,12:33:56,CNR0003393,Success,CUST30210,eBike,Dombivli,Ghatkopar,9.24,6.7,No,,No,,No,,576.45,1.41,4.47,3.86
2025-02-06 00:00:00,07:50:06,CNR0003394,Success,CUST63773,Prime SUV,Parel,Marine Lines,8.01,4.01,No,,No,,No,,919.25,5.1,4.67,4.59
2025-02-03 00:00:00,14:10:11,CNR0003395,Success,CUST16825,Prime SUV,Sion,Santacruz,7.27,2.07,No,,No,,No,,1322.38,9.67,4.51,4.76
2025-02-09 00:00:00,01:39:01,CNR0003396,Cancelled by Driver,CUST10178,Prime Plus,Charni Road,Vile Parle,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-11 00:00:00,12:49:02,CNR0003397,Cancelled by Driver,CUST32504,Mini,Lower Parel,Kalamboli,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-19 00:00:00,03:23:46,CNR0003398,Cancelled by Driver,CUST11068,Prime SUV,Ghatkopar,Nerul,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-01 00:00:00,20:42:44,CNR0003399,Success,CUST20004,eBike,CBD Belapur,Bandra,5.13,11.57,No,,No,,No,,826.09,20.47,3.7,4.72
2025-02-14 00:00:00,09:54:31,CNR0003400,Success,CUST39984,Prime Plus,Dahisar,Kalyan,5.05,2.18,No,,No,,No,,1084.08,18.48,4.8,4.04
2025-02-19 00:00:00,21:33:01,CNR0003401,Success,CUST32544,Prime Plus,Belapur,Sion,3.75,8.55,No,,No,,No,,884.03,2.01,4.91,4.19
2025-02-08 00:00:00,15:23:18,CNR0003402,Success,CUST76561,Mini,Colaba,Andheri,7.29,7.6,No,,No,,No,,371.54,29.76,4.6,4.62
2025-02-07 00:00:00,19:35:11,CNR0003403,Incomplete,CUST17637,Prime Sedan,Bandra,Grant Road,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-01 00:00:00,21:35:05,CNR0003404,Success,CUST75622,Bike,Vashi,Churchgate,4.24,4.97,No,,No,,No,,1236.47,6.14,3.84,3.54
2025-02-18 00:00:00,13:48:04,CNR0003405,Cancelled by Customer,CUST56110,Bike,Powai,Belapur,,,Yes,Driver asked to cancel,No,,No,,,,,
2025-02-22 00:00:00,17:02:41,CNR0003406,Incomplete,CUST43438,eBike,Ulwe,Kharghar,,,No,,No,,Yes,Other Issue,,,,
2025-02-24 00:00:00,03:30:41,CNR0003407,Cancelled by Driver,CUST68094,Bike,Seawoods,Jogeshwari,,,No,,Yes,The customer was coughing/sick,No,,,,,
2025-02-01 00:00:00,04:43:17,CNR0003408,Success,CUST89942,Bike,Santacruz,Dahisar,9.64,2.23,No,,No,,No,,238.97,9.92,3.99,4.21
2025-02-11 00:00:00,12:24:08,CNR0003409,Cancelled by Driver,CUST21541,Bike,Ghatkopar,Wadala,,,No,,Yes,More than permitted people in there,No,,,,,
2025-02-09 00:00:00,08:26:13,CNR0003410,Success,CUST33508,Bike,Powai,Panvel,7.96,14.91,No,,No,,No,,1484.26,18.71,4.26,4.88
2025-02-06 00:00:00,22:10:15,CNR0003411,Cancelled by Driver,CUST93630,Prime Plus,Prabhadevi,Kandivali,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-08 00:00:00,23:26:52,CNR0003412,Cancelled by Customer,CUST57914,Prime SUV,Juhu,Borivali,,,Yes,Wrong Address,No,,No,,,,,
2025-02-25 00:00:00,18:03:01,CNR0003413,Success,CUST29004,Prime Sedan,Ghansoli,Matunga,4.8,7.55,No,,No,,No,,1285.37,2.1,3.5,4.09
2025-02-09 00:00:00,12:32:54,CNR0003414,Success,CUST42594,Bike,Worli,Marine Lines,3.45,11.99,No,,No,,No,,1477.27,7.64,3.74,4.52
2025-02-09 00:00:00,21:12:29,CNR0003415,Success,CUST92023,Bike,Khar,Prabhadevi,9.78,9.6,No,,No,,No,,1368.61,2.61,4.61,4.78
2025-02-05 00:00:00,23:56:28,CNR0003416,Success,CUST52581,eBike,Kharghar,Mumbai Central,2.82,9.99,No,,No,,No,,145.92,6.13,3.88,3.76
2025-02-04 00:00:00,06:25:14,CNR0003417,Success,CUST40349,eBike,Churchgate,Mira Road,7.06,2.97,No,,No,,No,,184.68,10.28,4.81,4.97
2025-02-04 00:00:00,15:55:14,CNR0003418,Incomplete,CUST20672,eBike,Jogeshwari,Wadala,,,No,,No,,Yes,Other Issue,,,,
2025-02-17 00:00:00,06:52:57,CNR0003419,Success,CUST31098,Mini,Khar,Prabhadevi,2.59,4.92,No,,No,,No,,958.47,20.98,4.85,4.11
2025-02-16 00:00:00,18:25:17,CNR0003420,Cancelled by Customer,CUST63395,Bike,Jogeshwari,Dombivli,,,Yes,Wrong Address,No,,No,,,,,
2025-02-01 00:00:00,21:45:09,CNR0003421,Success,CUST95381,Auto,Mulund,Nerul,2.43,6.91,No,,No,,No,,331.8,18.51,3.71,4.99
2025-02-20 00:00:00,19:14:29,CNR0003422,Success,CUST63735,Auto,Grant Road,Prabhadevi,8.13,5.3,No,,No,,No,,492.43,20.54,4.27,4.47
2025-02-16 00:00:00,01:19:55,CNR0003423,Incomplete,CUST95983,Prime Plus,Kalyan,Kalyan,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-08 00:00:00,13:40:12,CNR0003424,Success,CUST92545,eBike,Dahisar,Churchgate,4.9,14.56,No,,No,,No,,960.58,4.79,4.51,4.47
2025-02-21 00:00:00,22:14:32,CNR0003425,Cancelled by Customer,CUST22785,Mini,Kharghar,Ghansoli,,,Yes,Wrong Address,No,,No,,,,,
2025-02-10 00:00:00,13:31:54,CNR0003426,Incomplete,CUST95866,Prime Sedan,Kurla,Ulwe,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-25 00:00:00,07:05:52,CNR0003427,Success,CUST96403,Prime Sedan,Mira Road,Juhu,3.78,11.62,No,,No,,No,,990.61,17.59,4.34,3.97
2025-02-20 00:00:00,15:58:51,CNR0003428,Success,CUST80670,eBike,Khar,Lower Parel,4.63,6.92,No,,No,,No,,1339.32,23.88,4.34,3.6
2025-02-22 00:00:00,15:45:42,CNR0003429,Cancelled by Customer,CUST62525,Mini,Lower Parel,Mumbai Central,,,Yes,Wrong Address,No,,No,,,,,
2025-02-28 00:00:00,08:50:54,CNR0003430,Incomplete,CUST21862,Auto,Andheri,Malad,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-20 00:00:00,21:37:14,CNR0003431,Success,CUST82537,Prime SUV,Mira Road,Mumbai Central,7.69,9.51,No,,No,,No,,525.12,19.41,4.52,3.81
2025-02-12 00:00:00,22:38:04,CNR0003432,Incomplete,CUST89424,eBike,Dombivli,Mumbai Central,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-15 00:00:00,01:00:19,CNR0003433,Cancelled by Customer,CUST22642,Prime Sedan,Kalyan,Goregaon,,,Yes,Driver asked to cancel,No,,No,,,,,
2025-02-18 00:00:00,01:35:27,CNR0003434,Cancelled by Customer,CUST82118,Prime Sedan,Malad,Andheri,,,Yes,AC is not working,No,,No,,,,,
2025-02-09 00:00:00,03:10:13,CNR0003435,Success,CUST87092,Mini,Kalamboli,Mira Road,3.36,5.7,No,,No,,No,,1139.37,8.86,4.82,4.02
2025-02-13 00:00:00,03:40:35,CNR0003436,Incomplete,CUST58620,Auto,Kharghar,Vile Parle,,,No,,No,,Yes,Other Issue,,,,
2025-02-28 00:00:00,20:28:43,CNR0003437,Incomplete,CUST46621,Bike,Bhayandar,Goregaon,,,No,,No,,Yes,Customer Demand,,,,
2025-02-13 00:00:00,17:27:22,CNR0003438,Success,CUST82226,eBike,Mulund,Koparkhairane,2.6,9.7,No,,No,,No,,838.3,2.92,3.98,3.72
2025-02-24 00:00:00,13:35:05,CNR0003439,Cancelled by Driver,CUST67908,Prime Plus,Bhayandar,Goregaon,,,No,,Yes,Personal & Car related issues,No,,,,,
2025-02-01 00:00:00,22:46:36,CNR0003440,Success,CUST98957,Auto,Mira Road,Dombivli,2.98,3.24,No,,No,,No,,1228.56,11.23,3.72,4.7
2025-02-23 00:00:00,17:35:05,CNR0003441,Success,CUST59518,Mini,Mumbai Central,Taloja,2.95,6.56,No,,No,,No,,1161.77,2.22,3.88,4
2025-02-01 00:00:00,16:27:49,CNR0003442,Incomplete,CUST51116,eBike,Grant Road,Bhayandar,,,No,,No,,Yes,Other Issue,,,,
2025-02-17 00:00:00,09:00:03,CNR0003443,Success,CUST38313,Auto,Thane,Kharghar,4.58,8.97,No,,No,,No,,134.43,16.08,4.6,3.83
2025-02-24 00:00:00,17:33:14,CNR0003444,Success,CUST87826,Bike,Mulund,Matunga,4.85,10.49,No,,No,,No,,815.01,26.28,3.72,3.98
2025-02-27 00:00:00,09:35:45,CNR0003445,Cancelled by Customer,CUST91423,Auto,Wadala,Juhu,,,Yes,Wrong Address,No,,No,,,,,
2025-02-18 00:00:00,11:51:04,CNR0003446,Success,CUST92504,Prime Sedan,Byculla,Santacruz,5.94,4.29,No,,No,,No,,544.31,14.44,4.2,3.65
2025-02-28 00:00:00,01:08:53,CNR0003447,Success,CUST67660,Prime Sedan,Bhayandar,Byculla,9.75,9.55,No,,No,,No,,481.05,27.38,4.81,4.28
2025-02-27 00:00:00,14:01:03,CNR0003448,Cancelled by Customer,CUST15432,eBike,Kandivali,Andheri,,,Yes,Driver is not moving towards pickup location,No,,No,,,,,
2025-02-25 00:00:00,22:28:28,CNR0003449,Cancelled by Driver,CUST27601,eBike,Thane,Wadala,,,No,,Yes,Customer related issue,No,,,,,
2025-02-24 00:00:00,08:34:20,CNR0003450,Cancelled by Customer,CUST64320,Bike,Santacruz,Kalamboli,,,Yes,Driver asked to cancel,No,,No,,,,,
2025-02-06 00:00:00,08:55:56,CNR0003451,Success,CUST20863,Bike,Andheri,Marine Lines,9.75,5.11,No,,No,,No,,1234.91,17.18,3.89,4.99
2025-02-09 00:00:00,18:40:36,CNR0003452,Incomplete,CUST84688,Bike,CBD Belapur,Kharghar,,,No,,No,,Yes,Customer Demand,,,,
2025-02-20 00:00:00,05:38:10,CNR0003453,Success,CUST87359,Mini,Kurla,Kalyan,5.79,9.41,No,,No,,No,,1136.91,27.46,4.92,3.51
2025-02-16 00:00:00,19:33:50,CNR0003454,Success,CUST83898,Prime Plus,Borivali,Kurla,9.41,8.86,No,,No,,No,,262.61,21.75,4.15,4.69
2025-02-18 00:00:00,08:14:23,CNR0003455,Success,CUST69117,Bike,Mumbai Central,Kharghar,5.57,7.67,No,,No,,No,,1176.96,21.74,3.54,4.91
2025-02-08 00:00:00,14:39:45,CNR0003456,Success,CUST62268,Prime Plus,Goregaon,Byculla,6.62,14.29,No,,No,,No,,762.19,5.57,3.7,3.62
2025-02-12 00:00:00,05:43:47,CNR0003457,Incomplete,CUST47138,Prime Sedan,Ghatkopar,Chembur,,,No,,No,,Yes,Vehicle Breakdown,,,,
2025-02-07 00:00:00,21:53:18,CNR0003458,Success,CUST55549,Prime Sedan,Khar,Prabhadevi,9.59,14.85,No,,No,,No,,291.16,7.42,4.93,3.66
2025-02-27 00:00:00,15:20:20,CNR0003459,Success,CUST36528,Prime SUV,Airoli,Parel,8.21,3.84,No,,No,,No,,1443.17,4.63,3.64,3.85
2025-02-24 00:00:00,22:17:37,CNR0003460,Success,CUST67568,Bike,Parel,Mumbai Central,4.06,9.16,No,,No,,No,,1468.14,9.82,3.96,3.93
2025-02-10 00:00:00,23:39:21,CNR0003461,Cancelled by Customer,CUST80463,Mini,Churchgate,Nerul,,,Yes,AC is not working,No,,No,,,,,
2025-02-27 00:00:00,08:31:55,CNR0003462,Incomplete,CUST48709,eBike,Marine Lines,Kandivali,,,No,,No,,Yes,Other Issue,,,,
2025-02-17 00:00:00,06:57:32,CNR0003463,Incomplete,CUST13925,Prime SUV,Kandivali,Juhu,,,No,,No,,Yes,Customer Demand,,,,
